epoch,train_loss,validation_loss,lr,gpu_utillization,per_epoch_time
103,1.009237e+01,,7.269952e-05,15.00,13.713
104,9.479425e+00,,7.093299e-05,56.00,13.703
105,9.556871e+00,,6.913417e-05,15.00,13.704
106,9.159839e+00,,6.730585e-05,45.00,13.706
107,9.211678e+00,,6.545085e-05,15.00,13.708
108,9.000362e+00,,6.357202e-05,15.00,13.722
109,8.877370e+00,,6.167227e-05,71.00,13.718
110,8.478123e+00,,5.975452e-05,49.00,13.718
111,8.516338e+00,,5.782172e-05,100.00,13.716
112,8.279667e+00,,5.587687e-05,13.00,13.720
113,8.275688e+00,,5.392295e-05,81.00,13.718
114,8.182070e+00,,5.196299e-05,100.00,13.717
115,8.197847e+00,,5.000000e-05,41.00,13.716
116,7.923299e+00,,4.803701e-05,100.00,13.721
117,7.869225e+00,,4.607705e-05,13.00,13.720
118,7.915475e+00,,4.412313e-05,58.00,13.719
119,7.757036e+00,7.700794e+00,4.217828e-05,71.00,16.160
120,7.659421e+00,,4.024548e-05,9.00,13.730
121,7.621710e+00,,3.832773e-05,15.00,13.728
122,7.680239e+00,,3.642798e-05,81.00,13.722
123,7.518028e+00,,3.454915e-05,11.00,13.727
124,7.470292e+00,,3.269415e-05,30.00,13.717
125,7.334190e+00,,3.086583e-05,100.00,13.733
126,7.300856e+00,,2.906701e-05,52.00,13.731
127,7.377131e+00,,2.730048e-05,100.00,13.730
128,7.464736e+00,,2.556894e-05,15.00,13.727
129,7.439726e+00,,2.387507e-05,51.00,13.729
130,7.361346e+00,,2.222149e-05,98.00,13.731
131,7.354276e+00,,2.061074e-05,15.00,13.726
132,7.255308e+00,,1.904530e-05,52.00,13.726
133,7.286716e+00,,1.752760e-05,100.00,13.724
134,7.098367e+00,,1.605996e-05,15.00,13.730
135,7.261417e+00,,1.464466e-05,87.00,13.686
136,7.180407e+00,,1.328387e-05,42.00,13.651
137,7.081404e+00,,1.197970e-05,15.00,13.664
138,7.267015e+00,,1.073415e-05,68.00,13.689
139,7.211118e+00,7.339145e+00,9.549150e-06,60.00,16.126
140,7.089875e+00,,8.426519e-06,100.00,13.679
141,7.125154e+00,,7.367992e-06,46.00,13.680
142,7.202943e+00,,6.375200e-06,100.00,13.666
143,7.175153e+00,,5.449674e-06,100.00,13.663
144,7.041616e+00,,4.592841e-06,40.00,13.666
145,7.123981e+00,,3.806023e-06,17.00,13.655
146,7.008420e+00,,3.090433e-06,100.00,13.657
147,7.096100e+00,,2.447174e-06,47.00,13.661
148,7.008970e+00,,1.877238e-06,15.00,13.655
149,6.971789e+00,,1.381504e-06,100.00,13.654
150,7.058809e+00,,9.607360e-07,72.00,13.650
151,7.021246e+00,,6.155830e-07,19.00,13.650
152,6.975856e+00,,3.465772e-07,13.00,13.679
153,6.946961e+00,,1.541333e-07,20.00,13.909
154,6.956325e+00,,3.854819e-08,9.00,13.814
155,8.678955e+00,,1.000000e-04,88.00,13.798
156,1.645341e+01,,9.999036e-05,92.00,13.791
157,2.485786e+01,,9.996145e-05,86.00,13.802
158,2.027936e+01,,9.991328e-05,14.00,13.892
159,2.264535e+01,4.208775e+01,9.984587e-05,41.00,16.233
160,3.773158e+01,,9.975924e-05,100.00,13.898
161,3.080531e+01,,9.965342e-05,28.00,13.892
162,2.226938e+01,,9.952847e-05,100.00,13.888
163,3.165865e+01,,9.938442e-05,47.00,13.880
164,2.201358e+01,,9.922133e-05,15.00,13.870
165,2.501066e+01,,9.903926e-05,88.00,13.866
166,1.922326e+01,,9.883829e-05,32.00,13.863
167,2.315878e+01,,9.861850e-05,15.00,13.866
168,1.952908e+01,,9.837995e-05,74.00,13.871
169,1.884851e+01,,9.812276e-05,12.00,13.866
170,1.891570e+01,,9.784702e-05,100.00,13.870
171,1.691399e+01,,9.755283e-05,48.00,13.873
172,1.783262e+01,,9.724030e-05,100.00,13.876
173,1.975925e+01,,9.690957e-05,81.00,13.879
174,1.588902e+01,,9.656075e-05,10.00,13.880
175,1.460870e+01,,9.619398e-05,98.00,13.888
176,1.780581e+01,,9.580940e-05,17.00,13.886
177,1.442543e+01,,9.540716e-05,100.00,13.888
178,1.460931e+01,,9.498741e-05,28.00,13.888
179,1.533776e+01,7.589671e+00,9.455033e-05,10.00,16.220
180,1.225884e+01,,9.409606e-05,15.00,13.886
181,1.593702e+01,,9.362480e-05,91.00,13.885
182,1.457964e+01,,9.313672e-05,10.00,13.889
183,1.161682e+01,,9.263201e-05,14.00,13.891
184,1.353194e+01,,9.211086e-05,94.00,13.891
185,1.424578e+01,,9.157348e-05,15.00,13.894
186,9.940065e+00,,9.102007e-05,97.00,13.891
187,1.194754e+01,,9.045085e-05,21.00,13.888
188,9.419492e+00,,8.986603e-05,100.00,13.869
189,9.298486e+00,,8.926585e-05,100.00,13.806
190,8.692666e+00,,8.865052e-05,56.00,13.864
191,7.186275e+00,,8.802030e-05,15.00,13.895
192,7.311438e+00,,8.737542e-05,57.00,13.893
193,8.017603e+00,,8.671613e-05,15.00,13.891
194,7.137978e+00,,8.604268e-05,61.00,13.894
195,6.134282e+00,,8.535534e-05,15.00,13.895
196,5.754154e+00,,8.465437e-05,58.00,13.896
197,5.746128e+00,,8.394004e-05,63.00,13.891
198,5.326237e+00,,8.321262e-05,100.00,13.895
199,5.367687e+00,5.186014e+00,8.247240e-05,16.00,16.368
200,5.165881e+00,,8.171966e-05,100.00,13.899
201,5.068728e+00,,8.095470e-05,67.00,13.878
202,5.115983e+00,,8.017780e-05,57.00,13.802
203,5.120549e+00,,7.938926e-05,50.00,13.801
204,4.907890e+00,,7.858940e-05,48.00,13.799
205,4.953366e+00,,7.777851e-05,46.00,13.796
206,4.892365e+00,,7.695692e-05,45.00,13.798
207,4.825912e+00,,7.612493e-05,39.00,13.805
208,4.757363e+00,,7.528287e-05,32.00,13.799
209,4.627694e+00,,7.443106e-05,29.00,13.799
210,4.515168e+00,,7.356984e-05,18.00,13.804
211,4.552577e+00,,7.269952e-05,12.00,13.808
212,4.505695e+00,,7.182046e-05,88.00,13.804
213,4.600062e+00,,7.093299e-05,79.00,13.804
214,4.588998e+00,,7.003744e-05,71.00,13.803
215,4.626496e+00,,6.913417e-05,61.00,13.805
216,4.433956e+00,,6.822352e-05,54.00,13.805
217,4.438900e+00,,6.730585e-05,48.00,13.807
218,4.332858e+00,,6.638151e-05,40.00,13.803
219,4.296298e+00,4.243693e+00,6.545085e-05,15.00,16.264
220,4.296422e+00,,6.451423e-05,41.00,13.816
221,4.095340e+00,,6.357202e-05,20.00,13.815
222,4.201621e+00,,6.262458e-05,14.00,13.814
223,4.094481e+00,,6.167227e-05,15.00,13.815
224,4.127262e+00,,6.071546e-05,15.00,13.815
225,4.141321e+00,,5.975452e-05,39.00,13.811
226,4.121489e+00,,5.878981e-05,24.00,13.810
227,4.037723e+00,,5.782172e-05,11.00,13.814
228,4.073111e+00,,5.685062e-05,15.00,13.812
229,4.009042e+00,,5.587687e-05,100.00,13.817
230,4.005606e+00,,5.490086e-05,100.00,13.812
231,3.924839e+00,,5.392295e-05,100.00,13.811
232,3.902690e+00,,5.294354e-05,100.00,13.812
233,3.967911e+00,,5.196299e-05,89.00,13.814
234,3.974261e+00,,5.098168e-05,72.00,13.811
235,3.875487e+00,,5.000000e-05,51.00,13.812
236,3.821217e+00,,4.901832e-05,41.00,13.812
237,3.774214e+00,,4.803701e-05,21.00,13.815
238,3.788249e+00,,4.705646e-05,9.00,13.817
239,3.860595e+00,4.162498e+00,4.607705e-05,10.00,16.271
240,3.903074e+00,,4.509914e-05,17.00,13.819
241,3.860531e+00,,4.412313e-05,55.00,13.818
242,3.929326e+00,,4.314938e-05,43.00,13.815
243,3.740515e+00,,4.217828e-05,25.00,13.814
244,3.699685e+00,,4.121019e-05,14.00,13.812
245,3.737461e+00,,4.024548e-05,100.00,13.864
246,3.682593e+00,,3.928454e-05,32.00,13.901
247,3.663205e+00,,3.832773e-05,100.00,13.894
248,3.688224e+00,,3.737542e-05,31.00,13.895
249,3.630103e+00,,3.642798e-05,100.00,13.897
250,3.610174e+00,,3.548577e-05,25.00,13.898
251,3.514454e+00,,3.454915e-05,99.00,13.900
252,3.496840e+00,,3.361849e-05,18.00,13.895
253,3.507053e+00,,3.269415e-05,96.00,13.900
254,3.449009e+00,,3.177648e-05,96.00,13.900
255,3.534780e+00,,3.086583e-05,10.00,13.897
256,3.566741e+00,,2.996256e-05,91.00,13.901
257,3.484097e+00,,2.906701e-05,14.00,13.902
258,3.464178e+00,,2.817954e-05,76.00,13.900
259,3.467151e+00,3.438869e+00,2.730048e-05,69.00,16.375
260,3.447687e+00,,2.643016e-05,76.00,13.898
261,3.458217e+00,,2.556894e-05,17.00,13.895
262,3.408983e+00,,2.471713e-05,67.00,13.902
263,3.373120e+00,,2.387507e-05,17.00,13.893
264,3.483892e+00,,2.304308e-05,74.00,13.889
265,3.451154e+00,,2.222149e-05,17.00,13.895
266,3.346909e+00,,2.141060e-05,75.00,13.892
267,3.347070e+00,,2.061074e-05,90.00,13.981
268,3.446991e+00,,1.982220e-05,17.00,13.959
269,3.392036e+00,,1.904530e-05,100.00,13.842
270,3.369121e+00,,1.828034e-05,54.00,13.916
271,3.414028e+00,,1.752760e-05,63.00,13.784
272,3.370085e+00,,1.678738e-05,97.00,13.751
273,3.347652e+00,,1.605996e-05,100.00,13.744
274,3.329726e+00,,1.534563e-05,15.00,13.748
275,3.350070e+00,,1.464466e-05,53.00,13.747
276,3.320027e+00,,1.395732e-05,93.00,13.747
277,3.370840e+00,,1.328387e-05,15.00,13.746
278,3.360441e+00,,1.262458e-05,15.00,13.747
279,3.293701e+00,3.342574e+00,1.197970e-05,15.00,16.201
280,3.284465e+00,,1.134948e-05,97.00,13.757
281,3.352927e+00,,1.073415e-05,15.00,13.755
282,3.259535e+00,,1.013397e-05,15.00,13.746
283,3.322602e+00,,9.549150e-06,100.00,13.747
284,3.337749e+00,,8.979928e-06,100.00,13.753
285,3.299945e+00,,8.426519e-06,34.00,13.750
286,3.269463e+00,,7.889138e-06,74.00,13.750
287,3.223295e+00,,7.367992e-06,100.00,13.749
288,3.232741e+00,,6.863281e-06,100.00,13.751
289,3.315251e+00,,6.375200e-06,16.00,13.748
290,3.271069e+00,,5.903937e-06,51.00,13.750
291,3.268278e+00,,5.449674e-06,95.00,13.751
292,3.298773e+00,,5.012586e-06,9.00,13.750
293,3.331616e+00,,4.592841e-06,14.00,13.750
294,3.307650e+00,,4.190602e-06,37.00,13.749
295,3.359526e+00,,3.806023e-06,61.00,13.765
296,3.228396e+00,,3.439253e-06,54.00,13.800
297,3.264624e+00,,3.090433e-06,48.00,13.801
298,3.318063e+00,,2.759698e-06,100.00,13.799
299,3.270365e+00,3.436293e+00,2.447174e-06,15.00,16.115
