epoch,train_loss,validation_loss,lr,gpu_utillization,per_epoch_time
66,1.458530e+01,,5.282720e-04,100.00,13.732
67,1.519332e+01,,5.362640e-04,100.00,13.732
68,1.541090e+01,,5.442560e-04,100.00,13.732
69,1.651341e+01,,5.522480e-04,100.00,13.728
70,1.381343e+01,,5.602400e-04,100.00,13.733
71,1.350175e+01,,5.682320e-04,100.00,13.732
72,1.285175e+01,,5.762240e-04,100.00,13.732
73,1.420029e+01,,5.842160e-04,100.00,13.733
74,1.393783e+01,,5.922080e-04,100.00,13.731
75,1.378625e+01,,6.002000e-04,100.00,13.731
76,1.406342e+01,,6.081920e-04,100.00,13.717
77,1.374819e+01,,6.161840e-04,100.00,13.715
78,1.394126e+01,,6.241760e-04,100.00,13.714
79,1.390757e+01,,6.321680e-04,100.00,13.720
80,1.153831e+01,,6.401600e-04,100.00,13.713
81,1.460054e+01,,6.481520e-04,100.00,13.716
82,1.201324e+01,,6.561440e-04,100.00,13.715
83,1.380233e+01,,6.641360e-04,100.00,13.714
84,1.203575e+01,,6.721280e-04,100.00,13.714
85,1.162329e+01,,6.801200e-04,100.00,13.712
86,1.430690e+01,,6.881120e-04,100.00,13.715
87,1.051294e+01,,6.961040e-04,100.00,13.716
88,1.345010e+01,,7.040960e-04,100.00,13.821
89,1.687995e+01,,7.120880e-04,100.00,13.845
90,2.850893e+01,,7.200800e-04,100.00,13.843
91,1.720203e+01,,7.280720e-04,100.00,13.839
92,1.372243e+01,,7.360640e-04,100.00,13.846
93,1.635499e+01,,7.440560e-04,100.00,13.842
94,2.097988e+01,,7.520480e-04,100.00,13.842
95,1.506057e+01,,7.600400e-04,100.00,13.840
96,1.377842e+01,,7.680320e-04,100.00,13.846
97,1.699795e+01,,7.760240e-04,100.00,13.847
98,1.813513e+01,,7.840160e-04,100.00,13.843
99,1.652573e+01,1.318343e+01,7.920080e-04,2.00,24.166
100,1.782180e+01,,8.000000e-04,100.00,14.016
101,1.771560e+01,,7.999998e-04,100.00,13.839
102,1.627020e+01,,7.999991e-04,100.00,13.841
103,1.587547e+01,,7.999979e-04,100.00,13.838
104,1.543498e+01,,7.999962e-04,100.00,13.833
105,1.379751e+01,,7.999941e-04,100.00,13.837
106,1.010965e+01,,7.999916e-04,100.00,13.838
107,1.194023e+01,,7.999885e-04,100.00,13.840
108,1.241741e+01,,7.999850e-04,100.00,13.838
109,9.201967e+00,,7.999810e-04,100.00,13.847
110,1.134635e+01,,7.999765e-04,100.00,13.843
111,1.056644e+01,,7.999716e-04,100.00,13.840
112,1.084559e+01,,7.999662e-04,100.00,13.841
113,1.050644e+01,,7.999603e-04,100.00,13.845
114,1.093343e+01,,7.999540e-04,100.00,13.841
115,1.099074e+01,,7.999472e-04,100.00,13.839
116,8.933894e+00,,7.999399e-04,100.00,13.841
117,9.682857e+00,,7.999322e-04,100.00,13.843
118,1.456983e+01,,7.999240e-04,100.00,13.840
119,1.125785e+01,,7.999153e-04,100.00,13.837
120,1.216936e+01,,7.999061e-04,100.00,13.840
121,1.054859e+01,,7.998965e-04,100.00,13.836
122,1.012422e+01,,7.998864e-04,100.00,13.843
123,1.022844e+01,,7.998758e-04,100.00,13.835
124,1.184556e+01,,7.998648e-04,100.00,13.838
125,1.041190e+01,,7.998533e-04,100.00,13.838
126,8.038706e+00,,7.998413e-04,100.00,13.842
127,8.473556e+00,,7.998289e-04,100.00,13.836
128,9.697286e+00,,7.998160e-04,100.00,13.838
129,9.739957e+00,,7.998026e-04,100.00,13.839
130,8.486430e+00,,7.997888e-04,100.00,13.839
131,9.047977e+00,,7.997745e-04,100.00,13.841
132,9.330602e+00,,7.997597e-04,100.00,13.836
133,7.823330e+00,,7.997444e-04,100.00,13.838
134,7.916931e+00,,7.997287e-04,100.00,13.836
135,8.179683e+00,,7.997125e-04,100.00,13.841
136,8.868727e+00,,7.996959e-04,100.00,13.788
137,7.791933e+00,,7.996787e-04,100.00,13.713
138,7.374588e+00,,7.996611e-04,100.00,13.709
139,8.034667e+00,,7.996431e-04,100.00,13.715
140,7.753279e+00,,7.996245e-04,100.00,13.712
141,7.560038e+00,,7.996055e-04,100.00,13.712
142,7.450970e+00,,7.995860e-04,100.00,13.710
143,7.421214e+00,,7.995661e-04,100.00,13.708
144,8.011539e+00,,7.995457e-04,100.00,13.714
145,6.974694e+00,,7.995248e-04,100.00,13.709
146,6.969877e+00,,7.995035e-04,100.00,13.699
147,6.893645e+00,,7.994816e-04,100.00,13.699
148,7.571210e+00,,7.994593e-04,100.00,13.703
149,7.926823e+00,,7.994366e-04,100.00,13.697
150,6.736909e+00,,7.994134e-04,100.00,13.700
151,6.003550e+00,,7.993897e-04,100.00,13.697
152,6.294290e+00,,7.993655e-04,100.00,13.701
153,7.549889e+00,,7.993409e-04,100.00,13.700
154,6.529161e+00,,7.993158e-04,100.00,13.796
155,5.777130e+00,,7.992902e-04,100.00,13.866
156,5.446280e+00,,7.992642e-04,100.00,13.835
157,6.321203e+00,,7.992377e-04,100.00,13.786
158,7.520711e+00,,7.992107e-04,100.00,13.778
159,6.191165e+00,,7.991832e-04,100.00,13.769
160,5.208256e+00,,7.991553e-04,100.00,13.772
161,5.204032e+00,,7.991270e-04,100.00,13.778
162,5.677377e+00,,7.990981e-04,100.00,13.771
163,7.121643e+00,,7.990688e-04,100.00,13.773
164,6.643852e+00,,7.990390e-04,100.00,13.776
165,5.000408e+00,,7.990088e-04,100.00,13.783
166,5.125598e+00,,7.989780e-04,100.00,13.779
167,5.664209e+00,,7.989468e-04,100.00,13.779
168,6.270039e+00,,7.989152e-04,100.00,13.783
169,5.802423e+00,,7.988831e-04,100.00,13.779
170,5.333452e+00,,7.988505e-04,100.00,13.784
171,5.772858e+00,,7.988174e-04,100.00,13.784
172,5.916285e+00,,7.987839e-04,100.00,13.789
173,5.969174e+00,,7.987499e-04,100.00,13.786
174,5.096116e+00,,7.987154e-04,100.00,13.790
175,5.376921e+00,,7.986805e-04,100.00,13.794
176,5.137273e+00,,7.986451e-04,100.00,13.857
177,5.431507e+00,,7.986092e-04,100.00,13.859
178,5.249906e+00,,7.985729e-04,100.00,13.856
179,5.708891e+00,,7.985361e-04,100.00,13.858
180,5.641594e+00,,7.984988e-04,100.00,13.857
181,4.406112e+00,,7.984610e-04,100.00,13.854
182,5.002012e+00,,7.984228e-04,100.00,13.858
183,5.743470e+00,,7.983842e-04,100.00,13.860
184,4.987594e+00,,7.983450e-04,100.00,13.854
185,4.963042e+00,,7.983054e-04,100.00,13.856
186,4.904453e+00,,7.982653e-04,100.00,13.860
187,4.960608e+00,,7.982248e-04,100.00,13.859
188,5.253585e+00,,7.981838e-04,100.00,13.857
189,5.014320e+00,,7.981423e-04,100.00,13.854
190,4.225199e+00,,7.981003e-04,100.00,13.856
191,4.427683e+00,,7.980579e-04,100.00,13.849
192,4.943977e+00,,7.980150e-04,100.00,13.849
193,4.669549e+00,,7.979717e-04,100.00,13.840
194,4.490111e+00,,7.979279e-04,100.00,13.840
195,4.501505e+00,,7.978836e-04,100.00,13.842
196,4.743807e+00,,7.978389e-04,100.00,13.845
197,4.769367e+00,,7.977936e-04,100.00,13.842
198,4.852461e+00,,7.977480e-04,100.00,13.843
199,4.168684e+00,4.392090e+00,7.977018e-04,3.00,16.404
200,4.104629e+00,,7.976552e-04,100.00,13.873
201,4.603138e+00,,7.976081e-04,100.00,13.866
202,4.228015e+00,,7.975605e-04,100.00,13.864
203,4.084653e+00,,7.975125e-04,100.00,13.864
204,4.346709e+00,,7.974640e-04,100.00,13.868
205,4.541343e+00,,7.974151e-04,100.00,13.865
206,4.751859e+00,,7.973657e-04,100.00,13.864
207,3.581287e+00,,7.973158e-04,100.00,13.864
208,4.154580e+00,,7.972655e-04,100.00,13.866
209,3.906344e+00,,7.972146e-04,100.00,13.867
210,4.818658e+00,,7.971634e-04,100.00,13.865
211,3.461295e+00,,7.971116e-04,100.00,13.866
212,3.864961e+00,,7.970594e-04,100.00,13.867
213,3.529204e+00,,7.970067e-04,100.00,14.005
214,4.596007e+00,,7.969536e-04,100.00,13.866
215,3.891461e+00,,7.969000e-04,100.00,13.859
216,3.669427e+00,,7.968459e-04,100.00,13.862
217,3.314676e+00,,7.967913e-04,100.00,13.862
218,3.113250e+00,,7.967363e-04,100.00,13.862
219,3.599048e+00,,7.966809e-04,100.00,13.862
220,3.071921e+00,,7.966249e-04,100.00,13.858
221,4.399636e+00,,7.965685e-04,100.00,13.858
222,2.961669e+00,,7.965116e-04,100.00,13.864
223,3.136255e+00,,7.964543e-04,100.00,13.860
224,3.305245e+00,,7.963965e-04,100.00,13.858
225,3.413118e+00,,7.963382e-04,100.00,13.859
226,3.918963e+00,,7.962795e-04,100.00,13.863
227,3.428846e+00,,7.962203e-04,100.00,13.861
228,2.819591e+00,,7.961606e-04,100.00,13.859
229,3.196205e+00,,7.961005e-04,100.00,13.861
230,3.222198e+00,,7.960399e-04,100.00,13.863
231,3.808611e+00,,7.959789e-04,100.00,13.863
232,2.880886e+00,,7.959174e-04,100.00,13.858
233,2.799626e+00,,7.958554e-04,100.00,13.861
234,2.671683e+00,,7.957929e-04,100.00,13.858
235,2.839021e+00,,7.957300e-04,100.00,13.861
236,2.955691e+00,,7.956666e-04,100.00,13.855
237,2.914240e+00,,7.956028e-04,100.00,13.853
238,2.687477e+00,,7.955385e-04,100.00,13.853
239,2.276964e+00,,7.954737e-04,100.00,13.856
240,3.065946e+00,,7.954085e-04,100.00,13.853
241,2.304616e+00,,7.953428e-04,100.00,13.851
242,2.612839e+00,,7.952766e-04,100.00,13.851
243,2.686892e+00,,7.952100e-04,100.00,13.859
244,2.572705e+00,,7.951429e-04,100.00,13.854
245,2.884127e+00,,7.950753e-04,100.00,13.853
246,2.598812e+00,,7.950073e-04,100.00,13.855
247,2.630746e+00,,7.949388e-04,100.00,13.852
248,2.670916e+00,,7.948699e-04,100.00,13.857
249,2.514829e+00,,7.948005e-04,100.00,13.856
250,2.689853e+00,,7.947306e-04,100.00,13.850
251,2.752029e+00,,7.946603e-04,100.00,13.855
252,2.134713e+00,,7.945895e-04,100.00,13.858
253,2.768310e+00,,7.945182e-04,100.00,13.997
254,2.355695e+00,,7.944465e-04,100.00,13.851
255,2.236115e+00,,7.943743e-04,100.00,13.853
256,2.396593e+00,,7.943017e-04,100.00,13.856
257,2.470121e+00,,7.942285e-04,100.00,13.855
258,2.071940e+00,,7.941550e-04,100.00,13.855
259,2.525830e+00,,7.940809e-04,100.00,13.855
260,1.976460e+00,,7.940064e-04,100.00,13.853
261,2.542489e+00,,7.939315e-04,100.00,13.853
262,2.498298e+00,,7.938560e-04,100.00,13.978
263,2.380600e+00,,7.937801e-04,100.00,13.865
264,2.314463e+00,,7.937038e-04,100.00,13.849
265,2.440116e+00,,7.936270e-04,100.00,13.850
266,2.328782e+00,,7.935497e-04,100.00,13.851
267,2.157303e+00,,7.934720e-04,100.00,13.849
268,2.219866e+00,,7.933938e-04,100.00,13.847
269,2.275602e+00,,7.933151e-04,100.00,13.855
270,2.221724e+00,,7.932360e-04,100.00,13.848
271,2.140535e+00,,7.931564e-04,100.00,13.849
272,2.295593e+00,,7.930764e-04,100.00,13.846
273,2.320367e+00,,7.929959e-04,100.00,13.849
274,2.251695e+00,,7.929149e-04,100.00,13.850
275,2.544097e+00,,7.928335e-04,100.00,13.850
276,2.097403e+00,,7.927516e-04,100.00,13.849
277,2.352921e+00,,7.926692e-04,100.00,13.850
278,2.376135e+00,,7.925864e-04,100.00,13.852
279,2.333419e+00,,7.925032e-04,100.00,13.848
280,2.019440e+00,,7.924194e-04,100.00,13.849
281,2.311098e+00,,7.923352e-04,100.00,13.848
282,2.152717e+00,,7.922506e-04,100.00,13.849
283,2.215818e+00,,7.921655e-04,100.00,13.839
284,1.736034e+00,,7.920799e-04,100.00,13.842
285,2.090968e+00,,7.919939e-04,100.00,13.842
286,2.318442e+00,,7.919074e-04,100.00,13.843
287,2.115145e+00,,7.918204e-04,100.00,13.848
288,2.036904e+00,,7.917330e-04,100.00,13.843
289,2.190497e+00,,7.916451e-04,100.00,13.841
290,1.913203e+00,,7.915568e-04,100.00,13.842
291,2.092040e+00,,7.914680e-04,100.00,13.848
292,2.251344e+00,,7.913788e-04,100.00,13.844
293,2.125677e+00,,7.912890e-04,100.00,13.842
294,1.943250e+00,,7.911989e-04,100.00,13.841
295,2.284454e+00,,7.911082e-04,100.00,13.846
296,2.151569e+00,,7.910172e-04,100.00,13.842
297,1.920431e+00,,7.909256e-04,100.00,13.842
298,1.941925e+00,,7.908336e-04,100.00,13.844
299,2.207403e+00,2.007163e+00,7.907411e-04,14.00,16.311
300,1.902871e+00,,7.906482e-04,100.00,13.844
301,2.081774e+00,,7.905548e-04,100.00,13.844
302,2.088707e+00,,7.904610e-04,100.00,13.847
303,2.064711e+00,,7.903667e-04,100.00,13.848
304,2.002816e+00,,7.902719e-04,100.00,13.845
305,2.010617e+00,,7.901767e-04,100.00,13.848
306,2.021900e+00,,7.900811e-04,100.00,13.843
307,1.912101e+00,,7.899849e-04,100.00,13.841
308,1.991718e+00,,7.898883e-04,100.00,13.845
309,2.074598e+00,,7.897913e-04,100.00,13.842
310,1.974635e+00,,7.896938e-04,100.00,13.840
311,1.921387e+00,,7.895958e-04,100.00,13.840
312,2.174297e+00,,7.894974e-04,100.00,13.843
313,1.669099e+00,,7.893986e-04,100.00,13.839
314,1.803017e+00,,7.892992e-04,100.00,13.840
315,1.918759e+00,,7.891994e-04,100.00,13.838
316,1.960571e+00,,7.890992e-04,100.00,13.841
317,1.757096e+00,,7.889985e-04,100.00,13.842
318,1.894636e+00,,7.888973e-04,100.00,13.841
319,2.011863e+00,,7.887957e-04,100.00,13.839
320,1.701491e+00,,7.886936e-04,100.00,13.839
321,1.768096e+00,,7.885911e-04,100.00,13.846
322,1.982493e+00,,7.884881e-04,100.00,13.840
323,1.875340e+00,,7.883847e-04,100.00,13.839
324,1.672339e+00,,7.882808e-04,100.00,13.841
325,2.039638e+00,,7.881765e-04,100.00,13.840
326,1.492806e+00,,7.880717e-04,100.00,13.840
327,1.862479e+00,,7.879664e-04,100.00,13.840
328,1.651195e+00,,7.878607e-04,100.00,13.839
329,1.662552e+00,,7.877545e-04,100.00,13.840
330,2.019384e+00,,7.876479e-04,100.00,13.841
331,1.610842e+00,,7.875408e-04,100.00,13.842
332,1.848086e+00,,7.874333e-04,100.00,13.837
333,1.761746e+00,,7.873253e-04,100.00,13.837
334,1.476674e+00,,7.872168e-04,100.00,13.839
335,1.885936e+00,,7.871079e-04,100.00,13.836
336,2.182857e+00,,7.869986e-04,100.00,13.835
337,2.680625e+00,,7.868888e-04,100.00,13.834
338,2.738072e+00,,7.867785e-04,100.00,13.839
339,2.696918e+00,,7.866678e-04,100.00,13.835
340,2.191438e+00,,7.865566e-04,100.00,13.837
341,2.140618e+00,,7.864450e-04,100.00,13.834
342,2.037974e+00,,7.863329e-04,100.00,13.835
343,1.760272e+00,,7.862204e-04,100.00,13.837
344,1.983365e+00,,7.861074e-04,100.00,13.835
345,1.768977e+00,,7.859940e-04,100.00,13.838
346,1.754788e+00,,7.858801e-04,100.00,13.835
347,2.057165e+00,,7.857657e-04,100.00,13.839
348,1.996985e+00,,7.856509e-04,100.00,13.835
349,2.471144e+00,,7.855357e-04,100.00,13.836
350,2.441400e+00,,7.854200e-04,100.00,13.839
351,2.402805e+00,,7.853038e-04,100.00,13.843
352,2.073876e+00,,7.851872e-04,100.00,13.840
353,2.379739e+00,,7.850702e-04,100.00,13.838
354,2.874762e+00,,7.849527e-04,100.00,13.842
355,2.397667e+00,,7.848347e-04,100.00,13.840
356,2.489980e+00,,7.847163e-04,100.00,13.843
357,2.680963e+00,,7.845974e-04,100.00,13.841
358,2.266438e+00,,7.844781e-04,100.00,13.837
359,2.203357e+00,,7.843584e-04,100.00,13.837
360,2.800504e+00,,7.842381e-04,100.00,13.844
361,2.566532e+00,,7.841175e-04,100.00,13.849
362,2.119690e+00,,7.839964e-04,100.00,13.972
363,1.940792e+00,,7.838748e-04,100.00,13.839
364,1.885977e+00,,7.837528e-04,100.00,13.842
365,2.219049e+00,,7.836303e-04,100.00,13.841
366,1.557114e+00,,7.835074e-04,100.00,13.838
367,1.624719e+00,,7.833840e-04,100.00,13.840
368,2.214230e+00,,7.832602e-04,100.00,13.838
369,1.843111e+00,,7.831359e-04,100.00,13.840
370,1.795090e+00,,7.830112e-04,100.00,13.836
371,1.684824e+00,,7.828860e-04,100.00,13.840
372,1.737981e+00,,7.827604e-04,100.00,13.840
373,1.726266e+00,,7.826343e-04,100.00,13.839
374,1.479487e+00,,7.825078e-04,100.00,13.840
375,1.449195e+00,,7.823809e-04,100.00,13.839
376,1.548867e+00,,7.822534e-04,100.00,13.840
377,1.438325e+00,,7.821256e-04,100.00,13.840
378,1.386510e+00,,7.819973e-04,100.00,13.839
379,1.434383e+00,,7.818685e-04,100.00,13.840
380,1.327994e+00,,7.817393e-04,100.00,13.838
381,1.555545e+00,,7.816096e-04,100.00,13.840
382,1.215305e+00,,7.814795e-04,100.00,13.840
383,1.498390e+00,,7.813490e-04,100.00,13.838
384,1.174823e+00,,7.812180e-04,100.00,13.838
385,1.450528e+00,,7.810865e-04,100.00,13.839
386,1.321795e+00,,7.809547e-04,100.00,13.841
387,1.343444e+00,,7.808223e-04,100.00,13.840
388,1.404815e+00,,7.806895e-04,100.00,13.835
389,1.386438e+00,,7.805563e-04,100.00,13.839
390,1.112658e+00,,7.804226e-04,100.00,13.839
391,1.471190e+00,,7.802885e-04,100.00,13.836
392,1.193755e+00,,7.801539e-04,100.00,13.837
393,1.351168e+00,,7.800189e-04,100.00,13.837
394,1.397112e+00,,7.798834e-04,100.00,13.834
395,1.230163e+00,,7.797475e-04,100.00,13.839
396,1.348131e+00,,7.796112e-04,100.00,13.838
397,1.515055e+00,,7.794743e-04,100.00,13.875
398,1.295599e+00,,7.793371e-04,100.00,13.960
399,1.311383e+00,1.561472e+00,7.791994e-04,49.00,16.367
400,1.500658e+00,,7.790613e-04,100.00,13.905
401,1.345868e+00,,7.789227e-04,100.00,13.836
402,1.309370e+00,,7.787837e-04,100.00,13.836
403,1.327796e+00,,7.786442e-04,100.00,13.835
404,1.374026e+00,,7.785043e-04,100.00,13.977
405,1.289886e+00,,7.783639e-04,100.00,13.843
406,1.315955e+00,,7.782231e-04,100.00,13.839
407,1.316460e+00,,7.780819e-04,100.00,13.880
408,1.529081e+00,,7.779402e-04,100.00,14.058
409,1.178492e+00,,7.777980e-04,100.00,13.922
410,1.300816e+00,,7.776554e-04,100.00,13.953
411,1.325787e+00,,7.775124e-04,100.00,13.913
412,1.242541e+00,,7.773690e-04,100.00,13.958
413,1.337699e+00,,7.772250e-04,100.00,13.951
414,1.276244e+00,,7.770807e-04,100.00,13.875
415,1.306557e+00,,7.769359e-04,100.00,13.834
416,1.188644e+00,,7.767907e-04,100.00,13.835
417,1.331500e+00,,7.766450e-04,100.00,13.836
418,1.215553e+00,,7.764989e-04,100.00,13.797
419,1.307127e+00,,7.763523e-04,100.00,13.772
420,1.257574e+00,,7.762053e-04,100.00,13.762
421,1.277500e+00,,7.760579e-04,100.00,13.909
422,1.217447e+00,,7.759100e-04,100.00,13.816
423,1.335444e+00,,7.757616e-04,100.00,13.941
424,1.158263e+00,,7.756129e-04,100.00,13.833
425,1.276957e+00,,7.754637e-04,100.00,13.840
426,1.229735e+00,,7.753140e-04,100.00,13.854
427,1.261114e+00,,7.751639e-04,100.00,13.985
428,1.162462e+00,,7.750134e-04,100.00,13.895
429,1.330251e+00,,7.748624e-04,100.00,13.849
430,1.150699e+00,,7.747110e-04,100.00,13.844
431,1.236840e+00,,7.745592e-04,100.00,13.847
432,1.312301e+00,,7.744069e-04,100.00,13.921
433,1.084246e+00,,7.742541e-04,100.00,13.943
434,1.313243e+00,,7.741010e-04,100.00,13.988
435,1.076562e+00,,7.739474e-04,100.00,13.867
436,1.257306e+00,,7.737933e-04,100.00,13.988
437,1.195891e+00,,7.736388e-04,100.00,13.898
438,1.091219e+00,,7.734839e-04,100.00,13.970
439,1.136939e+00,,7.733285e-04,100.00,13.852
440,1.262279e+00,,7.731727e-04,100.00,13.993
441,1.074415e+00,,7.730165e-04,100.00,13.865
442,1.260849e+00,,7.728598e-04,100.00,13.855
443,1.186989e+00,,7.727027e-04,100.00,13.954
444,1.163309e+00,,7.725452e-04,100.00,13.906
445,1.189058e+00,,7.723872e-04,100.00,13.844
446,1.204185e+00,,7.722288e-04,100.00,13.943
447,1.153971e+00,,7.720699e-04,100.00,13.914
448,1.160769e+00,,7.719106e-04,100.00,13.845
449,1.197818e+00,,7.717509e-04,100.00,13.847
450,1.113465e+00,,7.715907e-04,100.00,13.855
451,1.236354e+00,,7.714301e-04,100.00,13.858
452,1.070220e+00,,7.712690e-04,100.00,13.860
453,1.145496e+00,,7.711076e-04,100.00,14.006
454,1.151408e+00,,7.709456e-04,100.00,13.854
455,1.130538e+00,,7.707833e-04,100.00,13.870
456,1.180640e+00,,7.706205e-04,100.00,13.940
457,1.041188e+00,,7.704573e-04,100.00,13.931
458,1.194627e+00,,7.702936e-04,100.00,13.794
459,1.102419e+00,,7.701295e-04,100.00,13.792
460,1.149669e+00,,7.699650e-04,100.00,13.917
461,1.163257e+00,,7.698001e-04,100.00,13.859
462,1.079758e+00,,7.696347e-04,100.00,13.939
463,1.162268e+00,,7.694688e-04,100.00,13.822
464,1.090558e+00,,7.693026e-04,100.00,13.947
465,1.105327e+00,,7.691359e-04,100.00,13.910
466,1.131433e+00,,7.689688e-04,100.00,13.944
467,1.193616e+00,,7.688012e-04,100.00,13.798
468,1.100981e+00,,7.686332e-04,100.00,13.793
469,1.132223e+00,,7.684648e-04,100.00,13.788
470,1.130514e+00,,7.682959e-04,100.00,13.793
471,1.077242e+00,,7.681266e-04,100.00,13.791
472,1.121965e+00,,7.679569e-04,100.00,13.824
473,1.157124e+00,,7.677868e-04,100.00,13.924
474,1.068179e+00,,7.676162e-04,100.00,13.931
475,1.142267e+00,,7.674452e-04,100.00,13.792
476,1.060628e+00,,7.672737e-04,100.00,13.797
477,1.067141e+00,,7.671019e-04,100.00,13.811
478,1.158447e+00,,7.669295e-04,100.00,13.929
479,9.859357e-01,,7.667568e-04,100.00,13.799
480,1.103639e+00,,7.665836e-04,100.00,13.955
481,1.094733e+00,,7.664100e-04,100.00,13.799
482,1.111248e+00,,7.662360e-04,100.00,13.794
483,1.078268e+00,,7.660615e-04,100.00,13.842
484,1.088811e+00,,7.658867e-04,100.00,13.913
485,1.065895e+00,,7.657113e-04,100.00,13.927
486,1.063411e+00,,7.655356e-04,100.00,13.897
487,1.045470e+00,,7.653594e-04,100.00,13.844
488,1.031747e+00,,7.651828e-04,100.00,13.909
489,1.054251e+00,,7.650058e-04,100.00,13.839
490,1.025611e+00,,7.648283e-04,100.00,13.860
491,1.102316e+00,,7.646504e-04,100.00,13.891
492,1.002900e+00,,7.644721e-04,100.00,13.796
493,1.191286e+00,,7.642934e-04,100.00,13.855
494,9.774776e-01,,7.641142e-04,100.00,13.882
495,1.140176e+00,,7.639346e-04,100.00,13.796
496,1.035520e+00,,7.637545e-04,100.00,13.795
497,1.057117e+00,,7.635741e-04,100.00,13.799
498,1.177570e+00,,7.633932e-04,100.00,13.801
499,1.110186e+00,1.235093e+00,7.632119e-04,51.00,16.242
500,1.269656e+00,,7.630302e-04,100.00,13.939
501,1.355972e+00,,7.628480e-04,100.00,13.790
502,1.255645e+00,,7.626654e-04,100.00,13.789
503,1.165303e+00,,7.624824e-04,100.00,13.794
504,1.247429e+00,,7.622990e-04,100.00,13.852
505,1.229515e+00,,7.621151e-04,100.00,13.879
506,1.270894e+00,,7.619308e-04,100.00,13.789
507,1.249701e+00,,7.617461e-04,100.00,13.792
508,1.223077e+00,,7.615610e-04,100.00,13.787
509,1.349002e+00,,7.613754e-04,100.00,13.790
510,1.209974e+00,,7.611894e-04,100.00,13.806
511,1.265852e+00,,7.610030e-04,100.00,13.853
512,1.226617e+00,,7.608162e-04,100.00,13.822
513,1.173399e+00,,7.606289e-04,100.00,13.818
