epoch,train_loss,validation_loss,lr,gpu_utillization,per_epoch_time
75,1.483203e+01,,9.998228e-04,100.00,13.708
76,1.550247e+01,,9.998083e-04,100.00,13.705
77,1.504312e+01,,9.997933e-04,100.00,13.708
78,1.409071e+01,,9.997777e-04,100.00,13.702
79,1.341455e+01,,9.997616e-04,100.00,13.703
80,1.392890e+01,,9.997448e-04,100.00,13.701
81,1.254150e+01,,9.997276e-04,100.00,13.705
82,1.225013e+01,,9.997097e-04,100.00,13.701
83,1.285128e+01,,9.996913e-04,100.00,13.707
84,1.323625e+01,,9.996723e-04,100.00,13.707
85,1.214392e+01,,9.996527e-04,100.00,13.703
86,1.141891e+01,,9.996326e-04,100.00,13.707
87,1.151233e+01,,9.996119e-04,100.00,13.707
88,1.226874e+01,,9.995906e-04,100.00,13.704
89,1.123376e+01,,9.995688e-04,100.00,13.702
90,1.202223e+01,,9.995464e-04,100.00,13.709
91,1.263930e+01,,9.995235e-04,100.00,13.707
92,1.104123e+01,,9.994999e-04,100.00,13.704
93,1.100358e+01,,9.994758e-04,100.00,13.706
94,1.168757e+01,,9.994512e-04,100.00,13.708
95,1.057506e+01,,9.994260e-04,100.00,13.707
96,1.021661e+01,,9.994002e-04,100.00,13.705
97,1.144174e+01,,9.993738e-04,100.00,13.705
98,1.085864e+01,,9.993469e-04,100.00,13.710
99,1.026298e+01,9.821756e+00,9.993194e-04,50.00,16.177
100,1.106699e+01,,9.992913e-04,100.00,13.692
101,1.073060e+01,,9.992627e-04,100.00,13.693
102,9.714764e+00,,9.992335e-04,100.00,13.688
103,1.020151e+01,,9.992038e-04,100.00,13.686
104,9.928725e+00,,9.991735e-04,100.00,13.803
105,9.094626e+00,,9.991426e-04,100.00,13.588
106,9.569842e+00,,9.991111e-04,100.00,13.592
107,9.824637e+00,,9.990791e-04,100.00,13.596
108,9.635010e+00,,9.990465e-04,100.00,13.593
109,8.830972e+00,,9.990134e-04,100.00,13.598
110,8.836051e+00,,9.989796e-04,100.00,13.652
111,8.874227e+00,,9.989454e-04,100.00,13.682
112,8.808585e+00,,9.989105e-04,100.00,13.683
113,8.377256e+00,,9.988751e-04,100.00,13.684
114,7.739656e+00,,9.988391e-04,100.00,13.687
115,8.565846e+00,,9.988026e-04,100.00,13.687
116,9.665792e+00,,9.987655e-04,100.00,13.686
117,1.026160e+01,,9.987278e-04,100.00,13.687
118,1.054168e+01,,9.986895e-04,100.00,13.685
119,8.372894e+00,,9.986507e-04,100.00,13.687
120,9.213005e+00,,9.986114e-04,100.00,13.685
121,1.011905e+01,,9.985714e-04,100.00,13.684
122,1.000537e+01,,9.985309e-04,100.00,13.682
123,8.448070e+00,,9.984898e-04,100.00,13.679
124,8.797989e+00,,9.984482e-04,100.00,13.680
125,1.107216e+01,,9.984060e-04,100.00,13.684
126,5.656130e+00,,9.983632e-04,100.00,13.679
127,5.878367e+00,,9.983199e-04,100.00,13.676
128,1.097310e+01,,9.982760e-04,100.00,13.679
129,8.456889e+00,,9.982315e-04,100.00,13.682
130,6.665172e+00,,9.981865e-04,100.00,13.685
131,9.176363e+00,,9.981409e-04,100.00,13.684
132,8.945428e+00,,9.980948e-04,100.00,13.680
133,7.202106e+00,,9.980480e-04,100.00,13.677
134,8.504081e+00,,9.980008e-04,100.00,13.678
135,9.548492e+00,,9.979529e-04,100.00,13.678
136,8.078430e+00,,9.979045e-04,100.00,13.682
137,1.134367e+01,,9.978555e-04,100.00,13.678
138,8.369599e+00,,9.978060e-04,100.00,13.689
139,1.049492e+01,,9.977559e-04,100.00,13.682
140,9.156642e+00,,9.977052e-04,100.00,13.680
141,8.884400e+00,,9.976539e-04,100.00,13.685
142,7.929616e+00,,9.976021e-04,100.00,13.688
143,1.180422e+01,,9.975498e-04,100.00,13.693
144,7.224442e+00,,9.974968e-04,100.00,13.690
145,9.377514e+00,,9.974433e-04,100.00,13.692
146,8.704573e+00,,9.973893e-04,100.00,13.692
147,9.477528e+00,,9.973347e-04,100.00,13.696
148,9.392536e+00,,9.972795e-04,100.00,13.692
149,1.011693e+01,6.461949e+00,9.972237e-04,11.00,16.160
150,6.020151e+00,,9.971674e-04,100.00,13.689
151,9.263996e+00,,9.971105e-04,100.00,13.688
152,8.624746e+00,,9.970531e-04,100.00,13.684
153,1.097335e+01,,9.969951e-04,100.00,13.688
154,1.026849e+01,,9.969365e-04,100.00,13.686
155,7.318521e+00,,9.968774e-04,100.00,13.685
156,4.692629e+00,,9.968177e-04,100.00,13.682
157,6.145685e+00,,9.967574e-04,100.00,13.681
158,5.359383e+00,,9.966966e-04,100.00,13.684
159,5.244146e+00,,9.966352e-04,100.00,13.683
160,5.093155e+00,,9.965732e-04,100.00,13.680
161,4.841092e+00,,9.965107e-04,100.00,13.681
162,4.361464e+00,,9.964476e-04,100.00,13.680
163,4.927116e+00,,9.963840e-04,100.00,13.679
164,4.634260e+00,,9.963198e-04,100.00,13.680
165,5.172500e+00,,9.962550e-04,100.00,13.680
166,4.496699e+00,,9.961897e-04,100.00,13.678
167,4.375340e+00,,9.961238e-04,100.00,13.675
168,4.756695e+00,,9.960574e-04,100.00,13.680
169,4.287325e+00,,9.959903e-04,100.00,13.681
170,5.046001e+00,,9.959228e-04,100.00,13.678
171,4.420018e+00,,9.958546e-04,100.00,13.675
172,5.009197e+00,,9.957859e-04,100.00,13.680
173,4.757336e+00,,9.957166e-04,100.00,13.681
174,4.785666e+00,,9.956468e-04,100.00,13.680
175,4.287551e+00,,9.955764e-04,100.00,13.681
176,5.208816e+00,,9.955055e-04,100.00,13.678
177,4.450796e+00,,9.954339e-04,100.00,13.682
178,4.366415e+00,,9.953619e-04,100.00,13.678
179,4.701402e+00,,9.952892e-04,100.00,13.678
180,3.802943e+00,,9.952160e-04,100.00,13.678
181,4.740844e+00,,9.951423e-04,100.00,13.679
182,5.350503e+00,,9.950679e-04,100.00,13.679
183,4.258044e+00,,9.949931e-04,100.00,13.681
184,4.414630e+00,,9.949176e-04,100.00,13.678
185,4.833105e+00,,9.948416e-04,100.00,13.678
186,4.191058e+00,,9.947650e-04,100.00,13.677
187,4.881875e+00,,9.946879e-04,100.00,13.676
188,4.260575e+00,,9.946102e-04,100.00,13.679
189,4.322000e+00,,9.945320e-04,100.00,13.675
190,3.887501e+00,,9.944531e-04,100.00,13.680
191,5.256331e+00,,9.943738e-04,100.00,13.679
192,3.745309e+00,,9.942938e-04,100.00,13.678
193,5.087896e+00,,9.942133e-04,100.00,13.678
194,3.900357e+00,,9.941323e-04,100.00,13.677
195,3.544452e+00,,9.940507e-04,100.00,13.678
196,4.602086e+00,,9.939685e-04,100.00,13.678
197,3.954297e+00,,9.938857e-04,100.00,13.681
198,4.232665e+00,,9.938025e-04,100.00,13.679
199,4.139582e+00,3.135929e+00,9.937186e-04,32.00,16.102
200,3.832872e+00,,9.936342e-04,100.00,13.676
201,4.244258e+00,,9.935492e-04,100.00,13.677
202,4.011405e+00,,9.934637e-04,100.00,13.680
203,4.223914e+00,,9.933776e-04,100.00,13.679
204,4.754347e+00,,9.932909e-04,100.00,13.681
205,3.749440e+00,,9.932037e-04,100.00,13.686
206,4.600495e+00,,9.931159e-04,100.00,13.685
207,3.711341e+00,,9.930276e-04,100.00,13.682
208,4.194668e+00,,9.929387e-04,100.00,13.685
209,4.249767e+00,,9.928492e-04,100.00,13.683
210,3.870133e+00,,9.927592e-04,100.00,13.684
211,4.528654e+00,,9.926687e-04,100.00,13.680
212,4.256114e+00,,9.925775e-04,100.00,13.686
213,4.168398e+00,,9.924858e-04,100.00,13.683
214,4.517716e+00,,9.923936e-04,100.00,13.683
215,4.053918e+00,,9.923008e-04,100.00,13.684
216,4.115408e+00,,9.922074e-04,100.00,13.683
217,4.047985e+00,,9.921135e-04,100.00,13.685
218,4.137621e+00,,9.920190e-04,100.00,13.681
219,4.188697e+00,,9.919240e-04,100.00,13.681
220,3.823174e+00,,9.918284e-04,100.00,13.686
221,4.024990e+00,,9.917322e-04,100.00,13.685
222,3.588391e+00,,9.916355e-04,100.00,13.679
223,4.185245e+00,,9.915383e-04,100.00,13.686
224,3.590210e+00,,9.914404e-04,100.00,13.686
225,3.608529e+00,,9.913421e-04,100.00,13.684
226,4.032866e+00,,9.912431e-04,100.00,13.686
227,3.697654e+00,,9.911436e-04,100.00,13.686
228,3.479846e+00,,9.910436e-04,100.00,13.683
229,3.637675e+00,,9.909430e-04,100.00,13.681
230,3.347780e+00,,9.908418e-04,100.00,13.685
231,4.090717e+00,,9.907401e-04,100.00,13.685
232,3.805412e+00,,9.906378e-04,100.00,13.687
233,3.670918e+00,,9.905349e-04,100.00,13.682
234,3.508791e+00,,9.904316e-04,100.00,13.684
235,3.724627e+00,,9.903276e-04,100.00,13.680
236,3.288026e+00,,9.902231e-04,100.00,13.681
237,3.387138e+00,,9.901180e-04,100.00,13.680
238,3.643368e+00,,9.900124e-04,100.00,13.681
239,3.547406e+00,,9.899062e-04,100.00,13.687
240,3.711310e+00,,9.897995e-04,100.00,13.683
241,3.847541e+00,,9.896922e-04,100.00,13.681
242,3.174279e+00,,9.895844e-04,100.00,13.683
243,3.743624e+00,,9.894760e-04,100.00,13.685
244,3.479800e+00,,9.893670e-04,100.00,13.683
245,3.407388e+00,,9.892575e-04,100.00,13.682
246,3.780560e+00,,9.891475e-04,100.00,13.678
247,3.516510e+00,,9.890369e-04,100.00,13.685
248,3.194930e+00,,9.889257e-04,100.00,13.680
249,3.428127e+00,3.725577e+00,9.888140e-04,16.00,15.973
250,3.685254e+00,,9.887017e-04,100.00,13.679
251,3.237064e+00,,9.885889e-04,100.00,13.677
252,3.400774e+00,,9.884755e-04,100.00,13.683
253,3.590882e+00,,9.883615e-04,100.00,13.794
254,3.054876e+00,,9.882470e-04,100.00,13.686
255,3.668981e+00,,9.881320e-04,100.00,13.683
256,3.247929e+00,,9.880164e-04,100.00,13.689
257,3.544566e+00,,9.879002e-04,100.00,13.683
258,3.356162e+00,,9.877835e-04,100.00,13.685
259,3.430312e+00,,9.876663e-04,100.00,13.683
260,3.514536e+00,,9.875484e-04,100.00,13.687
261,3.032175e+00,,9.874301e-04,100.00,13.683
262,3.753660e+00,,9.873112e-04,100.00,13.682
263,3.600051e+00,,9.871917e-04,100.00,13.684
264,3.166294e+00,,9.870717e-04,100.00,13.684
265,3.943541e+00,,9.869511e-04,100.00,13.686
266,4.122659e+00,,9.868300e-04,100.00,13.684
267,4.988373e+00,,9.867083e-04,100.00,13.684
268,5.381875e+00,,9.865860e-04,100.00,13.683
269,5.945540e+00,,9.864632e-04,100.00,13.686
270,6.104463e+00,,9.863399e-04,100.00,13.685
271,5.584282e+00,,9.862160e-04,100.00,13.685
272,5.580819e+00,,9.860916e-04,100.00,13.682
273,5.746538e+00,,9.859666e-04,100.00,13.684
274,5.779323e+00,,9.858410e-04,100.00,13.686
275,6.020941e+00,,9.857149e-04,100.00,13.682
276,5.738230e+00,,9.855883e-04,100.00,13.684
277,6.293497e+00,,9.854611e-04,100.00,13.684
278,6.050061e+00,,9.853334e-04,100.00,13.689
279,5.846201e+00,,9.852051e-04,100.00,13.686
280,6.024332e+00,,9.850762e-04,100.00,13.688
281,5.234608e+00,,9.849468e-04,100.00,13.684
282,5.301052e+00,,9.848169e-04,100.00,13.691
283,5.215327e+00,,9.846864e-04,100.00,13.692
284,4.995621e+00,,9.845553e-04,100.00,13.693
285,5.448984e+00,,9.844237e-04,100.00,13.692
286,5.491117e+00,,9.842916e-04,100.00,13.694
287,5.461366e+00,,9.841589e-04,100.00,13.692
288,5.224996e+00,,9.840256e-04,100.00,13.694
289,5.485578e+00,,9.838918e-04,100.00,13.691
290,5.410189e+00,,9.837575e-04,100.00,13.694
291,5.372615e+00,,9.836226e-04,100.00,13.697
292,5.387470e+00,,9.834872e-04,100.00,13.691
293,5.059808e+00,,9.833512e-04,100.00,13.690
294,5.530356e+00,,9.832147e-04,100.00,13.691
295,5.333352e+00,,9.830776e-04,100.00,13.687
296,5.122212e+00,,9.829399e-04,100.00,13.693
297,5.136520e+00,,9.828018e-04,100.00,13.695
298,4.858280e+00,,9.826630e-04,100.00,13.694
299,4.736058e+00,5.080706e+00,9.825238e-04,22.00,15.981
300,5.169583e+00,,9.823839e-04,100.00,13.696
301,4.847712e+00,,9.822436e-04,100.00,13.695
302,4.828390e+00,,9.821027e-04,100.00,13.693
303,5.180834e+00,,9.819612e-04,100.00,13.690
304,4.452860e+00,,9.818192e-04,100.00,13.696
305,4.850211e+00,,9.816766e-04,100.00,13.692
306,4.974408e+00,,9.815335e-04,100.00,13.693
307,4.727370e+00,,9.813899e-04,100.00,13.692
308,4.687235e+00,,9.812457e-04,100.00,13.689
309,4.846542e+00,,9.811009e-04,100.00,13.688
310,4.759088e+00,,9.809557e-04,100.00,13.686
311,4.522920e+00,,9.808098e-04,100.00,13.686
312,4.499956e+00,,9.806634e-04,100.00,13.685
313,4.473285e+00,,9.805165e-04,100.00,13.687
314,4.246537e+00,,9.803691e-04,100.00,13.686
315,4.208343e+00,,9.802211e-04,100.00,13.688
316,4.712472e+00,,9.800725e-04,100.00,13.685
317,4.523373e+00,,9.799234e-04,100.00,13.686
318,4.612687e+00,,9.797738e-04,100.00,13.686
319,4.842311e+00,,9.796236e-04,100.00,13.685
320,4.131026e+00,,9.794728e-04,100.00,13.686
321,4.519017e+00,,9.793216e-04,100.00,13.685
322,4.523166e+00,,9.791697e-04,100.00,13.686
323,4.532119e+00,,9.790174e-04,100.00,13.687
324,4.614710e+00,,9.788645e-04,100.00,13.686
325,4.805442e+00,,9.787110e-04,100.00,13.685
326,4.541831e+00,,9.785570e-04,100.00,13.688
327,4.629545e+00,,9.784025e-04,100.00,13.686
328,4.381692e+00,,9.782474e-04,100.00,13.685
329,4.404684e+00,,9.780918e-04,100.00,13.687
330,4.829022e+00,,9.779356e-04,100.00,13.684
331,4.315924e+00,,9.777789e-04,100.00,13.686
332,4.171627e+00,,9.776217e-04,100.00,13.685
333,4.745007e+00,,9.774639e-04,100.00,13.687
334,4.291738e+00,,9.773056e-04,100.00,13.682
335,4.166651e+00,,9.771467e-04,100.00,13.687
336,4.560395e+00,,9.769873e-04,100.00,13.685
337,4.632817e+00,,9.768273e-04,100.00,13.687
338,4.384746e+00,,9.766668e-04,100.00,13.687
339,4.473795e+00,,9.765058e-04,100.00,13.686
340,3.918020e+00,,9.763442e-04,100.00,13.685
341,3.274592e+00,,9.761821e-04,100.00,13.686
342,2.798417e+00,,9.760195e-04,100.00,13.687
343,2.722180e+00,,9.758563e-04,100.00,13.687
344,2.847025e+00,,9.756925e-04,100.00,13.688
345,4.313915e+00,,9.755283e-04,100.00,13.688
346,4.400334e+00,,9.753634e-04,100.00,13.686
347,3.545148e+00,,9.751981e-04,100.00,13.686
348,3.398513e+00,,9.750322e-04,100.00,13.688
349,3.203603e+00,4.675915e+00,9.748658e-04,12.00,15.978
350,4.482817e+00,,9.746988e-04,100.00,13.682
351,3.571523e+00,,9.745313e-04,100.00,13.681
352,3.613873e+00,,9.743633e-04,100.00,13.687
353,3.896262e+00,,9.741947e-04,100.00,13.684
354,4.351263e+00,,9.740255e-04,100.00,13.685
355,4.386343e+00,,9.738559e-04,100.00,13.684
356,4.350976e+00,,9.736857e-04,100.00,13.687
357,4.610762e+00,,9.735150e-04,100.00,13.687
358,4.584027e+00,,9.733437e-04,100.00,13.686
359,3.831311e+00,,9.731719e-04,100.00,13.684
360,4.457742e+00,,9.729995e-04,100.00,13.682
361,4.395533e+00,,9.728267e-04,100.00,13.688
362,4.096548e+00,,9.726532e-04,100.00,13.685
363,4.280793e+00,,9.724793e-04,100.00,13.686
364,4.127219e+00,,9.723048e-04,100.00,13.683
365,4.230983e+00,,9.721298e-04,100.00,13.688
366,4.042840e+00,,9.719542e-04,100.00,13.685
367,4.152196e+00,,9.717781e-04,100.00,13.684
368,3.827331e+00,,9.716015e-04,100.00,13.685
369,4.066831e+00,,9.714243e-04,100.00,13.682
370,4.094317e+00,,9.712466e-04,100.00,13.688
371,3.587967e+00,,9.710684e-04,100.00,13.685
372,4.193982e+00,,9.708896e-04,100.00,13.688
373,3.959016e+00,,9.707103e-04,100.00,13.686
374,3.509422e+00,,9.705305e-04,100.00,13.687
375,4.353112e+00,,9.703501e-04,100.00,13.686
376,3.688623e+00,,9.701692e-04,100.00,13.686
377,3.331395e+00,,9.699878e-04,100.00,13.686
378,4.541218e+00,,9.698058e-04,100.00,13.684
379,4.032582e+00,,9.696233e-04,100.00,13.686
380,3.280742e+00,,9.694403e-04,100.00,13.686
381,2.911345e+00,,9.692567e-04,100.00,13.683
382,2.108089e+00,,9.690726e-04,100.00,13.686
383,3.573196e+00,,9.688880e-04,100.00,13.688
384,4.603974e+00,,9.687028e-04,100.00,13.685
385,3.795288e+00,,9.685171e-04,100.00,13.682
386,3.594664e+00,,9.683309e-04,100.00,13.685
387,4.258198e+00,,9.681442e-04,100.00,13.686
388,5.749226e+00,,9.679569e-04,100.00,13.684
389,2.954092e+00,,9.677691e-04,100.00,13.686
390,2.559829e+00,,9.675807e-04,100.00,13.684
391,4.218960e+00,,9.673918e-04,100.00,13.683
392,5.198345e+00,,9.672024e-04,100.00,13.684
393,4.030841e+00,,9.670125e-04,100.00,13.685
394,2.840425e+00,,9.668220e-04,100.00,13.684
395,4.583116e+00,,9.666310e-04,100.00,13.686
396,5.495986e+00,,9.664395e-04,100.00,13.685
397,2.591185e+00,,9.662474e-04,100.00,13.687
398,4.368963e+00,,9.660548e-04,100.00,13.686
399,4.242570e+00,4.332598e+00,9.658617e-04,16.00,15.969
400,4.220906e+00,,9.656681e-04,100.00,13.688
401,3.403392e+00,,9.654739e-04,100.00,13.683
402,4.842895e+00,,9.652792e-04,100.00,13.685
403,3.076813e+00,,9.650840e-04,100.00,13.683
404,4.765388e+00,,9.648882e-04,100.00,13.686
405,3.612800e+00,,9.646920e-04,100.00,13.686
406,4.305914e+00,,9.644952e-04,100.00,13.686
407,3.653826e+00,,9.642978e-04,100.00,13.684
408,4.023753e+00,,9.641000e-04,100.00,13.684
409,4.172864e+00,,9.639016e-04,100.00,13.686
410,3.545412e+00,,9.637027e-04,100.00,13.684
411,3.860942e+00,,9.635032e-04,100.00,13.686
412,4.563849e+00,,9.633033e-04,100.00,13.685
413,2.382097e+00,,9.631028e-04,100.00,13.686
414,5.458072e+00,,9.629018e-04,100.00,13.686
415,2.408539e+00,,9.627002e-04,100.00,13.686
416,4.621612e+00,,9.624981e-04,100.00,13.683
417,3.455820e+00,,9.622956e-04,100.00,13.687
418,4.180171e+00,,9.620924e-04,100.00,13.687
419,3.055381e+00,,9.618888e-04,100.00,13.687
420,4.810989e+00,,9.616846e-04,100.00,13.686
421,2.569489e+00,,9.614800e-04,100.00,13.684
422,5.262346e+00,,9.612748e-04,100.00,13.685
423,2.511758e+00,,9.610690e-04,100.00,13.685
424,4.171213e+00,,9.608628e-04,100.00,13.683
425,4.259935e+00,,9.606560e-04,100.00,13.684
426,3.235534e+00,,9.604487e-04,100.00,13.685
427,3.876286e+00,,9.602409e-04,100.00,13.687
428,4.231450e+00,,9.600325e-04,100.00,13.688
429,2.082151e+00,,9.598237e-04,100.00,13.685
430,5.043185e+00,,9.596143e-04,100.00,13.684
431,2.580326e+00,,9.594044e-04,100.00,13.689
432,4.337401e+00,,9.591939e-04,100.00,13.684
433,3.559127e+00,,9.589830e-04,100.00,13.687
434,3.776111e+00,,9.587715e-04,100.00,13.682
435,3.746055e+00,,9.585595e-04,100.00,13.688
436,3.692070e+00,,9.583470e-04,100.00,13.684
437,3.324119e+00,,9.581340e-04,100.00,13.684
438,4.765721e+00,,9.579204e-04,100.00,13.685
439,1.969122e+00,,9.577064e-04,100.00,13.685
440,3.810839e+00,,9.574918e-04,100.00,13.688
441,4.973102e+00,,9.572767e-04,100.00,13.686
442,2.470444e+00,,9.570610e-04,100.00,13.683
443,2.530194e+00,,9.568449e-04,100.00,13.685
444,2.458571e+00,,9.566282e-04,100.00,13.687
445,1.989078e+00,,9.564110e-04,100.00,13.684
446,3.282340e+00,,9.561934e-04,100.00,13.685
447,5.932163e+00,,9.559751e-04,100.00,13.686
448,4.805363e+00,,9.557564e-04,100.00,13.687
449,6.006839e+00,6.598953e+00,9.555372e-04,12.00,15.978
450,6.976284e+00,,9.553174e-04,100.00,13.689
451,5.061722e+00,,9.550971e-04,100.00,13.691
452,7.732279e+00,,9.548763e-04,100.00,13.684
453,7.813463e+00,,9.546550e-04,100.00,13.691
454,8.195419e+00,,9.544332e-04,100.00,13.689
455,6.330225e+00,,9.542108e-04,100.00,13.688
456,7.010480e+00,,9.539880e-04,100.00,13.686
457,5.698922e+00,,9.537646e-04,100.00,13.692
458,6.189700e+00,,9.535407e-04,100.00,13.686
459,4.971757e+00,,9.533163e-04,100.00,13.688
460,4.400326e+00,,9.530914e-04,100.00,13.688
461,4.667859e+00,,9.528659e-04,100.00,13.689
462,5.692257e+00,,9.526400e-04,100.00,13.692
463,5.245983e+00,,9.524135e-04,100.00,13.686
464,3.484381e+00,,9.521866e-04,100.00,13.688
465,5.053473e+00,,9.519591e-04,100.00,13.689
466,3.757161e+00,,9.517311e-04,100.00,13.689
467,4.249906e+00,,9.515026e-04,100.00,13.688
468,4.321208e+00,,9.512735e-04,100.00,13.689
469,4.141687e+00,,9.510440e-04,100.00,13.687
470,3.273825e+00,,9.508140e-04,100.00,13.690
471,4.218649e+00,,9.505834e-04,100.00,13.688
472,3.176347e+00,,9.503523e-04,100.00,13.691
473,3.642232e+00,,9.501208e-04,100.00,13.688
474,3.409036e+00,,9.498887e-04,100.00,13.688
475,4.497750e+00,,9.496561e-04,100.00,13.691
476,2.802520e+00,,9.494230e-04,100.00,13.688
477,3.667504e+00,,9.491893e-04,100.00,13.687
478,3.109496e+00,,9.489552e-04,100.00,13.689
479,3.771006e+00,,9.487206e-04,100.00,13.689
480,3.593463e+00,,9.484854e-04,100.00,13.688
481,3.408422e+00,,9.482498e-04,100.00,13.688
482,2.760342e+00,,9.480136e-04,100.00,13.689
483,4.186393e+00,,9.477769e-04,100.00,13.690
484,2.316683e+00,,9.475398e-04,100.00,13.688
485,3.864021e+00,,9.473021e-04,100.00,13.687
486,3.293437e+00,,9.470639e-04,100.00,13.690
487,2.576001e+00,,9.468252e-04,100.00,13.689
488,3.441546e+00,,9.465860e-04,100.00,13.692
489,3.825387e+00,,9.463462e-04,100.00,13.690
490,2.234209e+00,,9.461060e-04,100.00,13.691
491,3.813528e+00,,9.458653e-04,100.00,13.687
492,3.003256e+00,,9.456241e-04,100.00,13.691
493,3.200474e+00,,9.453823e-04,100.00,13.689
494,3.003589e+00,,9.451401e-04,100.00,13.691
495,4.127813e+00,,9.448973e-04,100.00,13.688
496,1.529318e+00,,9.446541e-04,100.00,13.689
497,3.361989e+00,,9.444103e-04,100.00,13.691
498,4.894414e+00,,9.441661e-04,100.00,13.687
499,2.444578e+00,2.007087e+00,9.439213e-04,57.00,16.110
500,2.537222e+00,,9.436760e-04,100.00,13.792
501,2.739124e+00,,9.434303e-04,100.00,13.687
502,2.950707e+00,,9.431840e-04,100.00,13.684
503,2.756148e+00,,9.429372e-04,100.00,13.681
504,2.418251e+00,,9.426899e-04,100.00,13.681
505,2.446300e+00,,9.424422e-04,100.00,13.685
506,2.755675e+00,,9.421939e-04,100.00,13.682
507,3.009857e+00,,9.419451e-04,100.00,13.685
508,2.687337e+00,,9.416958e-04,100.00,13.683
509,2.675364e+00,,9.414460e-04,100.00,13.681
510,3.173964e+00,,9.411957e-04,100.00,13.688
511,2.658526e+00,,9.409449e-04,100.00,13.685
512,2.962397e+00,,9.406937e-04,100.00,13.684
