epoch,train_loss,validation_loss,lr,gpu_utillization,per_epoch_time
131,6.073977e-02,,6.923778e-04,93.00,188.256
132,6.056825e-02,,6.882276e-04,93.00,188.247
133,5.965212e-02,,6.840623e-04,96.00,188.256
134,5.879326e-02,5.886626e-02,6.798821e-04,0.00,201.967
135,5.918145e-02,,6.756874e-04,96.00,188.245
136,5.834083e-02,,6.714786e-04,95.00,188.245
137,5.769428e-02,,6.672559e-04,93.00,188.251
138,5.673274e-02,,6.630198e-04,96.00,188.275
139,5.664795e-02,5.494400e-02,6.587705e-04,2.00,201.963
140,5.666091e-02,,6.545085e-04,96.00,188.258
141,5.637472e-02,,6.502340e-04,97.00,188.251
142,5.598791e-02,,6.459474e-04,96.00,188.252
143,5.609384e-02,,6.416490e-04,96.00,188.277
144,5.492525e-02,5.366033e-02,6.373393e-04,0.00,202.034
145,5.451782e-02,,6.330184e-04,95.00,188.319
146,5.521337e-02,,6.286869e-04,97.00,188.264
147,5.421807e-02,,6.243449e-04,96.00,188.242
148,5.354927e-02,,6.199930e-04,96.00,188.233
149,5.370856e-02,5.220684e-02,6.156314e-04,4.00,201.906
150,5.380056e-02,,6.112605e-04,93.00,188.362
151,5.329433e-02,,6.068806e-04,96.00,188.391
152,5.272137e-02,,6.024921e-04,96.00,188.390
153,5.241475e-02,,5.980953e-04,96.00,188.347
154,5.256492e-02,4.936789e-02,5.936907e-04,0.00,202.069
155,5.190956e-02,,5.892784e-04,96.00,188.307
156,5.167165e-02,,5.848590e-04,96.00,188.271
157,5.165615e-02,,5.804328e-04,96.00,188.298
158,5.121018e-02,,5.760001e-04,93.00,188.310
159,5.185055e-02,5.149904e-02,5.715612e-04,92.00,201.536
160,5.088270e-02,,5.671166e-04,96.00,188.288
161,5.039119e-02,,5.626666e-04,96.00,188.303
162,5.003814e-02,,5.582116e-04,96.00,188.318
163,5.008923e-02,,5.537518e-04,96.00,188.344
164,5.068459e-02,5.124060e-02,5.492877e-04,91.00,201.561
165,4.936133e-02,,5.448197e-04,96.00,188.307
166,4.977802e-02,,5.403480e-04,96.00,188.311
167,4.924831e-02,,5.358731e-04,96.00,188.265
168,4.933761e-02,,5.313953e-04,93.00,188.281
169,4.848292e-02,5.573990e-02,5.269149e-04,89.00,201.504
170,4.906509e-02,,5.224324e-04,92.00,188.330
171,1.119081e-01,,5.179481e-04,96.00,188.304
172,1.743321e-01,,5.134623e-04,95.00,188.220
173,9.325542e-02,,5.089755e-04,97.00,188.301
174,6.580321e-02,6.198205e-02,5.044879e-04,91.00,201.491
175,6.642683e-02,,5.000000e-04,96.00,188.332
176,5.684444e-02,,4.955121e-04,95.00,188.374
177,5.379571e-02,,4.910245e-04,97.00,188.378
178,5.243020e-02,,4.865377e-04,96.00,188.372
179,5.076073e-02,4.749453e-02,4.820519e-04,0.00,202.651
180,4.985841e-02,,4.775676e-04,96.00,188.335
180,4.963186e-02,,4.775676e-04,97.00,1461.711
181,4.845388e-02,,4.730851e-04,96.00,187.687
182,4.790046e-02,,4.686047e-04,96.00,187.623
183,4.748413e-02,,4.641269e-04,93.00,187.757
184,4.686533e-02,4.402764e-02,4.596520e-04,0.00,201.480
185,4.707335e-02,,4.551803e-04,97.00,187.717
186,4.629062e-02,,4.507123e-04,96.00,187.745
187,4.586114e-02,,4.462482e-04,95.00,187.773
188,4.539761e-02,,4.417884e-04,97.00,187.776
189,4.543819e-02,4.383653e-02,4.373334e-04,1.00,201.433
190,4.500658e-02,,4.328834e-04,96.00,187.870
191,4.494715e-02,,4.284388e-04,96.00,187.856
192,4.482889e-02,,4.239999e-04,92.00,187.843
193,4.436846e-02,,4.195672e-04,96.00,187.858
194,4.427747e-02,4.515898e-02,4.151410e-04,92.00,201.063
195,4.391117e-02,,4.107216e-04,96.00,187.771
196,4.362094e-02,,4.063093e-04,96.00,187.779
197,4.283775e-02,,4.019047e-04,96.00,187.790
198,4.327911e-02,,3.975079e-04,96.00,187.761
199,4.340339e-02,4.113398e-02,3.931194e-04,0.00,201.386
200,4.347998e-02,,3.887395e-04,92.00,187.756
201,4.243764e-02,,3.843686e-04,96.00,187.786
202,4.194879e-02,,3.800070e-04,96.00,187.831
203,4.178654e-02,,3.756551e-04,96.00,187.772
204,4.265772e-02,4.752847e-02,3.713131e-04,91.00,200.933
205,4.131492e-02,,3.669816e-04,96.00,187.739
206,4.169226e-02,,3.626607e-04,94.00,187.723
207,4.092963e-02,,3.583510e-04,96.00,187.744
208,4.083495e-02,,3.540526e-04,93.00,187.769
209,4.112653e-02,4.357289e-02,3.497660e-04,91.00,200.934
210,4.042705e-02,,3.454915e-04,96.00,187.843
211,4.031430e-02,,3.412295e-04,96.00,187.751
212,4.032401e-02,,3.369802e-04,96.00,187.740
213,4.007586e-02,,3.327441e-04,96.00,187.835
214,4.024561e-02,3.848258e-02,3.285214e-04,2.00,201.569
215,3.953832e-02,,3.243126e-04,92.00,187.840
216,3.917436e-02,,3.201179e-04,95.00,187.785
217,3.882077e-02,,3.159377e-04,93.00,187.761
218,3.862275e-02,,3.117724e-04,96.00,187.728
219,3.870986e-02,3.681050e-02,3.076222e-04,0.00,201.404
220,3.843439e-02,,3.034875e-04,96.00,187.804
221,3.842713e-02,,2.993686e-04,93.00,187.810
222,3.816768e-02,,2.952659e-04,93.00,187.809
223,3.797563e-02,,2.911797e-04,96.00,187.891
224,3.760797e-02,3.950524e-02,2.871104e-04,91.00,200.950
225,3.777877e-02,,2.830581e-04,92.00,187.787
226,3.759602e-02,,2.790234e-04,96.00,187.759
227,3.720203e-02,,2.750064e-04,96.00,187.789
228,3.707782e-02,,2.710076e-04,96.00,187.807
229,3.669903e-02,4.392256e-02,2.670273e-04,91.00,200.983
230,3.659162e-02,,2.630657e-04,96.00,187.850
231,3.639231e-02,,2.591232e-04,93.00,187.777
232,3.594234e-02,,2.552001e-04,97.00,187.746
233,3.612012e-02,,2.512967e-04,96.00,187.730
234,3.567191e-02,3.432525e-02,2.474133e-04,0.00,201.536
235,3.582383e-02,,2.435504e-04,96.00,187.759
236,3.544337e-02,,2.397080e-04,96.00,187.781
237,3.488907e-02,,2.358867e-04,96.00,187.769
238,3.507019e-02,,2.320866e-04,96.00,187.735
239,3.503150e-02,3.323559e-02,2.283081e-04,3.00,201.331
240,3.464570e-02,,2.245515e-04,96.00,187.855
241,3.453969e-02,,2.208171e-04,97.00,187.851
242,3.423373e-02,,2.171052e-04,96.00,187.852
243,3.440041e-02,,2.134161e-04,96.00,187.843
244,3.405671e-02,3.306086e-02,2.097500e-04,0.00,201.550
245,3.362980e-02,,2.061074e-04,93.00,187.799
246,3.399329e-02,,2.024884e-04,96.00,187.804
247,3.339385e-02,,1.988934e-04,96.00,187.811
248,3.329100e-02,,1.953227e-04,94.00,187.824
249,3.319230e-02,3.312975e-02,1.917765e-04,92.00,200.985
250,3.293123e-02,,1.882551e-04,93.00,187.817
251,3.274549e-02,,1.847589e-04,96.00,187.823
252,3.247026e-02,,1.812880e-04,92.00,187.799
253,3.240197e-02,,1.778428e-04,96.00,187.795
254,3.196794e-02,3.182761e-02,1.744236e-04,0.00,201.471
255,3.232121e-02,,1.710306e-04,93.00,187.789
256,3.191379e-02,,1.676642e-04,96.00,187.827
257,3.180328e-02,,1.643245e-04,96.00,187.773
258,3.169832e-02,,1.610118e-04,97.00,187.766
259,3.121404e-02,3.287069e-02,1.577264e-04,89.00,200.936
260,3.118790e-02,,1.544687e-04,96.00,187.770
261,3.101067e-02,,1.512387e-04,96.00,187.774
262,3.118775e-02,,1.480369e-04,93.00,187.814
263,3.058689e-02,,1.448634e-04,96.00,187.837
264,3.043068e-02,2.943233e-02,1.417186e-04,3.00,201.516
265,3.035165e-02,,1.386026e-04,95.00,187.727
266,3.014630e-02,,1.355157e-04,96.00,187.721
267,2.993456e-02,,1.324582e-04,96.00,187.717
268,2.974183e-02,,1.294303e-04,93.00,187.760
269,2.974430e-02,3.027661e-02,1.264322e-04,92.00,200.878
270,2.957045e-02,,1.234643e-04,96.00,187.745
271,2.951014e-02,,1.205267e-04,92.00,187.763
272,2.936730e-02,,1.176196e-04,97.00,187.753
273,2.893447e-02,,1.147434e-04,96.00,187.737
274,2.912857e-02,2.843406e-02,1.118982e-04,0.00,201.410
275,2.863496e-02,,1.090843e-04,92.00,187.727
276,2.848297e-02,,1.063018e-04,96.00,187.758
277,2.847509e-02,,1.035511e-04,96.00,187.762
278,2.838614e-02,,1.008323e-04,97.00,187.746
279,2.810781e-02,2.763754e-02,9.814574e-05,4.00,201.416
280,2.804060e-02,,9.549150e-05,96.00,187.736
281,2.794760e-02,,9.286986e-05,96.00,187.714
282,2.786333e-02,,9.028102e-05,93.00,187.727
283,2.757580e-02,,8.772519e-05,96.00,187.758
284,2.748574e-02,2.693779e-02,8.520257e-05,0.00,201.469
285,2.748820e-02,,8.271337e-05,96.00,187.757
286,2.730224e-02,,8.025780e-05,97.00,187.752
287,2.718286e-02,,7.783604e-05,97.00,187.722
288,2.705327e-02,,7.544829e-05,96.00,187.698
289,2.682591e-02,2.731254e-02,7.309475e-05,91.00,200.861
290,2.673771e-02,,7.077560e-05,96.00,187.859
291,2.661506e-02,,6.849104e-05,93.00,187.885
292,2.654980e-02,,6.624124e-05,96.00,187.886
293,2.647854e-02,,6.402639e-05,96.00,187.877
294,2.632849e-02,2.616179e-02,6.184666e-05,0.00,201.574
295,2.616789e-02,,5.970223e-05,97.00,187.831
296,2.613342e-02,,5.759328e-05,96.00,187.837
297,2.597326e-02,,5.551997e-05,96.00,187.842
298,2.575166e-02,,5.348248e-05,96.00,187.844
299,2.573082e-02,2.548267e-02,5.148095e-05,0.00,201.507
300,2.573450e-02,,4.951557e-05,96.00,187.821
301,2.550164e-02,,4.758647e-05,96.00,187.814
302,2.555274e-02,,4.569383e-05,93.00,187.810
303,2.523632e-02,,4.383779e-05,96.00,187.810
304,2.536872e-02,2.502649e-02,4.201850e-05,1.00,201.530
305,2.511873e-02,,4.023611e-05,96.00,187.863
306,2.503396e-02,,3.849077e-05,96.00,187.866
307,2.503701e-02,,3.678260e-05,96.00,187.838
308,2.495591e-02,,3.511176e-05,96.00,187.816
309,2.472512e-02,2.481290e-02,3.347837e-05,0.00,201.477
310,2.463105e-02,,3.188256e-05,95.00,187.814
311,2.471351e-02,,3.032448e-05,95.00,187.860
