epoch,train_loss,validation_loss,lr,gpu_utillization,per_epoch_time
143,1.838456e-01,,1.072767e-05,94.00,84.289
144,1.826930e-01,1.831547e-01,7.885299e-06,92.00,90.507
145,1.830412e-01,,5.478105e-06,100.00,84.267
146,1.828911e-01,,3.507141e-06,100.00,84.265
147,1.830390e-01,,1.973272e-06,94.00,84.296
148,1.833022e-01,,8.771699e-07,93.00,84.284
149,1.830537e-01,1.825901e-01,2.193165e-07,93.00,90.527
150,1.797192e-01,,6.112605e-05,96.00,282.724
151,1.780402e-01,,6.068806e-05,96.00,159.183
152,1.776507e-01,,6.024921e-05,92.00,159.125
153,1.763643e-01,,5.980953e-05,93.00,159.104
154,1.760652e-01,1.759961e-01,5.936907e-05,91.00,170.598
155,1.757189e-01,,5.892784e-05,92.00,159.001
156,1.747555e-01,,5.848590e-05,93.00,158.986
157,1.743686e-01,,5.804328e-05,92.00,158.927
158,1.725143e-01,,5.760001e-05,96.00,158.919
159,1.731494e-01,1.736473e-01,5.715612e-05,15.00,170.701
160,1.721428e-01,,5.671166e-05,96.00,158.941
161,1.719404e-01,,5.626666e-05,92.00,158.917
162,1.714608e-01,,5.582116e-05,93.00,158.920
163,1.708821e-01,,5.537518e-05,92.00,158.913
164,1.710170e-01,1.696885e-01,5.492877e-05,0.00,170.777
165,1.695001e-01,,5.448197e-05,97.00,158.910
166,1.690355e-01,,5.403480e-05,96.00,158.927
167,1.690088e-01,,5.358731e-05,96.00,158.955
168,1.682506e-01,,5.313953e-05,93.00,158.886
168,2.139549e-01,,5.313953e-04,96.00,170.398
169,2.011295e-01,2.089653e-01,5.269149e-04,88.00,170.602
170,1.991077e-01,,5.224324e-04,96.00,158.991
171,1.960148e-01,,5.179481e-04,93.00,158.952
172,1.930757e-01,,5.134623e-04,96.00,158.940
173,1.913304e-01,,5.089755e-04,97.00,158.926
174,1.888480e-01,1.951367e-01,5.044879e-04,90.00,170.388
175,1.873589e-01,,5.000000e-04,92.00,159.074
176,1.843833e-01,,4.955121e-04,93.00,159.032
177,1.831070e-01,,4.910245e-04,93.00,159.033
178,1.811875e-01,,4.865377e-04,96.00,159.020
179,1.804532e-01,1.787400e-01,4.820519e-04,89.00,170.482
180,1.787206e-01,,4.775676e-04,94.00,158.984
181,1.776945e-01,,4.730851e-04,94.00,159.018
182,1.758477e-01,,4.686047e-04,97.00,159.038
183,1.778430e-01,,4.641269e-04,97.00,159.063
184,1.717160e-01,1.676042e-01,4.596520e-04,5.00,170.938
185,1.709795e-01,,4.551803e-04,97.00,159.138
186,1.696838e-01,,4.507123e-04,97.00,159.071
187,1.684944e-01,,4.462482e-04,96.00,159.064
188,1.677395e-01,,4.417884e-04,93.00,159.145
189,1.654823e-01,1.663587e-01,4.373334e-04,5.00,170.836
190,1.638082e-01,,4.328834e-04,95.00,159.005
191,1.628801e-01,,4.284388e-04,97.00,159.012
192,1.624392e-01,,4.239999e-04,93.00,159.031
193,1.600852e-01,,4.195672e-04,96.00,159.036
194,1.594486e-01,1.591729e-01,4.151410e-04,61.00,170.806
195,1.575845e-01,,4.107216e-04,93.00,159.132
196,1.571047e-01,,4.063093e-04,92.00,159.058
197,1.559510e-01,,4.019047e-04,94.00,159.041
198,1.546465e-01,,3.975079e-04,97.00,159.074
199,1.538500e-01,1.540390e-01,3.931194e-04,0.00,170.942
200,1.530911e-01,,3.887395e-04,93.00,159.113
201,1.521916e-01,,3.843686e-04,95.00,159.075
202,1.509668e-01,,3.800070e-04,92.00,159.072
203,1.495512e-01,,3.756551e-04,93.00,159.104
204,1.490442e-01,1.497752e-01,3.713131e-04,0.00,170.859
205,1.479605e-01,,3.669816e-04,96.00,159.108
206,1.473068e-01,,3.626607e-04,95.00,159.080
207,1.469089e-01,,3.583510e-04,92.00,159.073
208,1.453222e-01,,3.540526e-04,92.00,159.085
209,1.443614e-01,1.473968e-01,3.497660e-04,3.00,170.879
210,1.438075e-01,,3.454915e-04,96.00,159.149
211,1.429118e-01,,3.412295e-04,96.00,159.149
212,1.417148e-01,,3.369802e-04,93.00,159.145
213,1.414336e-01,,3.327441e-04,94.00,159.131
214,1.400895e-01,1.404470e-01,3.285214e-04,5.00,170.952
215,1.395080e-01,,3.243126e-04,97.00,159.114
216,1.388477e-01,,3.201179e-04,96.00,159.096
217,1.383662e-01,,3.159377e-04,96.00,159.161
218,1.373301e-01,,3.117724e-04,97.00,159.114
219,1.366798e-01,1.348549e-01,3.076222e-04,4.00,170.885
220,1.361049e-01,,3.034875e-04,96.00,159.197
221,1.351696e-01,,2.993686e-04,93.00,159.161
222,1.347873e-01,,2.952659e-04,92.00,159.191
223,1.343641e-01,,2.911797e-04,96.00,159.190
224,1.331676e-01,1.324043e-01,2.871104e-04,2.00,170.973
225,1.333262e-01,,2.830581e-04,92.00,159.186
226,1.325713e-01,,2.790234e-04,92.00,159.203
227,1.319468e-01,,2.750064e-04,93.00,159.200
228,1.309567e-01,,2.710076e-04,94.00,159.181
229,1.310668e-01,1.302223e-01,2.670273e-04,0.00,171.064
230,1.306638e-01,,2.630657e-04,93.00,159.158
231,1.291842e-01,,2.591232e-04,96.00,159.167
232,1.297613e-01,,2.552001e-04,96.00,159.188
233,1.288525e-01,,2.512967e-04,97.00,159.202
234,1.277386e-01,1.295893e-01,2.474133e-04,5.00,171.026
235,1.272136e-01,,2.435504e-04,96.00,159.250
236,1.266476e-01,,2.397080e-04,92.00,159.223
237,1.262275e-01,,2.358867e-04,92.00,159.191
238,1.257202e-01,,2.320866e-04,93.00,159.189
239,1.255141e-01,1.250138e-01,2.283081e-04,5.00,170.974
240,1.249379e-01,,2.245515e-04,92.00,159.114
241,1.243700e-01,,2.208171e-04,97.00,159.140
